openalex_id,display_name_or_alias,orcid,institutions,n_institutions,n_works_in_input
https://openalex.org/A5060540820,G. Mandaglio,https://orcid.org/0000-0003-4486-4807,"Istituto Nazionale di Fisica Nucleare, Sezione di Catania; University of Messina",2,1
https://openalex.org/A5053092854,Gabriele Arnulfo,https://orcid.org/0000-0002-1140-0320,University of Genoa; University of Helsinki,2,1
https://openalex.org/A5017722537,Gabriele Loli,https://orcid.org/0000-0002-2192-3889,University of Pavia,1,1
https://openalex.org/A5004038037,Gabriele Mosaico,https://orcid.org/0000-0002-7656-8968,University of Genoa,1,1
https://openalex.org/A5102966929,Gaia Bonassi,https://orcid.org/0000-0003-2697-4113,University of Genoa,1,1
https://openalex.org/A5050214279,Giacinto Barresi,https://orcid.org/0000-0001-7116-4967,Bristol Robotics Laboratory; Italian Institute of Technology; University of the West of England,3,1
https://openalex.org/A5056127683,Giacomo Boffa,https://orcid.org/0000-0003-2220-9422,Ospedale Policlinico San Martino,1,1
https://openalex.org/A5035003258,Giacomo Turri,https://orcid.org/0000-0002-3405-9292,,0,1
https://openalex.org/A5048673781,Giampaola Pesce,https://orcid.org/0000-0002-6294-9110,Ospedale Policlinico San Martino,1,1
https://openalex.org/A5059834393,Gian Domenico Pinna,https://orcid.org/0000-0001-7667-6662,University of Genoa,1,1
https://openalex.org/A5087471849,Giancarlo Camera,,,0,1
https://openalex.org/A5059485119,Giancarlo Sangalli,https://orcid.org/0000-0002-5642-1969,Istituto di Matematica Applicata e Tecnologie Informatiche; University of Pavia,2,1
https://openalex.org/A5030334035,Gianluca Antonelli,https://orcid.org/0000-0002-5511-0165,Università degli studi di Cassino e del Lazio Meridionale,1,1
https://openalex.org/A5068604924,Gianluca Lentini,https://orcid.org/0000-0001-9604-9519,Italian Institute of Technology,1,1
https://openalex.org/A5066835180,Gianluca Milani,https://orcid.org/0000-0002-4012-7415,Italian Institute of Technology,1,1
https://openalex.org/A5027827142,Gianluca Turco,https://orcid.org/0000-0001-5699-2131,University of Trieste,1,1
https://openalex.org/A5005007355,Gianluca Zaza,https://orcid.org/0000-0003-3272-9739,,0,1
https://openalex.org/A5060876128,Gianluigi Zona,https://orcid.org/0000-0002-3577-7894,Ospedale Policlinico San Martino; University of Genoa,2,1
https://openalex.org/A5024225840,Gianmario Sambuceti,https://orcid.org/0000-0003-2979-6500,Ospedale Policlinico San Martino,1,1
https://openalex.org/A5090139107,Gilney Damm,https://orcid.org/0000-0002-1392-4582,,0,1
https://openalex.org/A5083836964,Giorgia Biddau,,University of Genoa,1,1
https://openalex.org/A5064340327,Giorgio Carlini,,University of Genoa,1,1
https://openalex.org/A5008728921,Giovanna Canu,https://orcid.org/0000-0003-0819-9352,Institute of Condensed Matter Chemistry and Technologies for Energy; National Research Council,2,1
https://openalex.org/A5081040649,Giovanni Besio,https://orcid.org/0000-0002-0522-9635,University of Genoa,1,1
https://openalex.org/A5035614056,Giovanni Carraro,https://orcid.org/0000-0003-1753-4933,Institute of Materials for Electronics and Magnetism; National Research Council,2,1
https://openalex.org/A5052191019,Giovanni Ciampi,https://orcid.org/0000-0001-5200-292X,,0,1
https://openalex.org/A5066182140,Giovanni Filippo Palmieri,https://orcid.org/0000-0002-5349-4978,Istituto di Matematica Applicata e Tecnologie Informatiche,1,1
https://openalex.org/A5056052803,Giovanni Manfredi,https://orcid.org/0000-0003-0682-0731,,0,1
https://openalex.org/A5032538228,Giovanni Mottola,https://orcid.org/0000-0002-5453-4062,University of Genoa,1,1
https://openalex.org/A5062399881,Giovanni Naldi,https://orcid.org/0000-0001-9191-6003,,0,1
https://openalex.org/A5114738809,Giovanni Rosato,,Italian Institute of Technology,1,1
https://openalex.org/A5052470519,Giovanni Spinella,https://orcid.org/0000-0001-6373-0199,University of Genoa,1,1
https://openalex.org/A5062635276,Giulia Ballardini,https://orcid.org/0000-0003-3138-2366,University of Genoa,1,1
https://openalex.org/A5061509473,Giulia Biasotti,,Azienda Sanitaria Locale N. 2 Savonese; Ospedale Santa Corona,2,1
https://openalex.org/A5071300506,Giulia Bodo,https://orcid.org/0000-0001-5075-7077,Italian Institute of Technology,1,1
https://openalex.org/A5050022695,Giulia Bozzo,,University of Genoa,1,1
https://openalex.org/A5067720735,Giulia Perini,https://orcid.org/0000-0002-9539-5150,,0,1
https://openalex.org/A5067049644,Giuliano Angella,https://orcid.org/0000-0001-7632-7040,Institute of Condensed Matter Chemistry and Technologies for Energy; National Research Council,2,1
https://openalex.org/A5072092155,Giuliano Vernengo,https://orcid.org/0000-0001-8191-8742,University of Genoa,1,1
https://openalex.org/A5116567019,Giulio Mastrototaro,,Center for Biomolecular Nanotechnologies; Italian Institute of Technology; University of Salento,3,1
https://openalex.org/A5090269671,Giulio Turrisi,https://orcid.org/0000-0003-3007-3553,Italian Institute of Technology,1,1
https://openalex.org/A5085973568,Giuseppe Cittadini,https://orcid.org/0000-0003-0842-1419,Ospedale Policlinico San Martino,1,1
https://openalex.org/A5052346571,Giuseppe Patanè,https://orcid.org/0000-0001-5845-9680,Istituto di Matematica Applicata e Tecnologie Informatiche,1,1
https://openalex.org/A869810178,Giuseppe Patanè,https://orcid.org/0000-0001-5845-9680,Consorzio Roma Ricerche,1,1
https://openalex.org/A5074143897,Giuseppe Stecca,https://orcid.org/0000-0001-5876-4538,Istituto di Analisi dei Sistemi ed Informatica Antonio Ruberti; National Research Council,2,1
https://openalex.org/A5064376236,Grazia Biorci,,,0,1
https://openalex.org/A2962528141,Grazia Zambella,https://orcid.org/0000-0001-7546-9135,,0,1
https://openalex.org/A5104320501,Greta Arena,,Technology Transfer and Innovation (Italy),1,1
https://openalex.org/A5001196488,H. S. Jo,https://orcid.org/0009-0005-5672-6948,Kyungpook National University,1,1
https://openalex.org/A5083824127,Halim Benhabiles,https://orcid.org/0000-0003-2950-5312,Institut Mines-Télécom; Université de Lille,2,1
https://openalex.org/A5021999307,Hana Zámečníková,,University of Ostrava,1,1
https://openalex.org/A5100732399,Hao Huang,https://orcid.org/0000-0002-3759-4039,,0,1
https://openalex.org/A5050494501,Haoqi Xie,,University of Genoa,1,1
https://openalex.org/A5100397331,Haotian Li,https://orcid.org/0000-0002-0720-0262,Yunnan Normal University,1,1
https://openalex.org/A5015703880,Heba Megahd,https://orcid.org/0000-0003-2385-6648,University of Genoa,1,1
https://openalex.org/A5118867837,Hisham Unniyankal,,University of Genoa,1,1
https://openalex.org/A5083136110,Humaira Arshad,https://orcid.org/0000-0003-2806-3276,Institute of Condensed Matter Chemistry and Technologies for Energy; National Research Council,2,1
https://openalex.org/A2107714510,I A Khan,https://orcid.org/0000-0002-3355-884X,University of Genoa,1,1
https://openalex.org/A5103609850,I.A. Khan,https://orcid.org/0009-0006-7814-994X,University of Genoa,1,1
https://openalex.org/A5099517671,Igor Ingegnosi,https://orcid.org/0009-0008-6372-0474,,0,1
https://openalex.org/A5044583511,Ilaria Carpinella,https://orcid.org/0000-0001-7486-0706,Don Carlo Gnocchi Foundation,1,1
https://openalex.org/A5047585580,Ilaria Gandoglia,https://orcid.org/0000-0003-4429-914X,Ospedale Policlinico San Martino,1,1
https://openalex.org/A5117774809,Ilaria Schizzi,,,0,1
https://openalex.org/A5115871304,Ilaria Stanzani,,Ingegneria dei Sistemi (Italy); University of Genoa,2,1
https://openalex.org/A5104988527,Ilenia D’Onofrio,https://orcid.org/0009-0008-6154-0461,Institute of Materials for Electronics and Magnetism; University of Parma,2,1
https://openalex.org/A5003127385,Iman Mehdipour,https://orcid.org/0000-0003-1867-636X,Center for Biomolecular Nanotechnologies; Italian Institute of Technology,2,1
https://openalex.org/A5087533228,Irene Capasso,,,0,1
https://openalex.org/A5106900056,Irene Mazza,,Instituto di Biofisica,1,1
https://openalex.org/A5020080025,Irina Perfilieva,https://orcid.org/0000-0003-1531-1111,University of Ostrava,1,1
https://openalex.org/A5102991473,J. Matias Palva,https://orcid.org/0000-0003-1885-2749,Aalto University; University of Helsinki,2,1
https://openalex.org/A5053812552,Jacopo Aguzzi,https://orcid.org/0000-0002-1484-8219,Institut de Ciències del Mar; Stazione Zoologica Anton Dohrn,2,1
https://openalex.org/A5085021362,Jacopo Fiocchi,https://orcid.org/0000-0002-7646-4595,Institute of Condensed Matter Chemistry and Technologies for Energy; National Research Council,2,1
https://openalex.org/A5036242254,Jacopo Isopi,https://orcid.org/0000-0003-0052-0201,Institute of Condensed Matter Chemistry and Technologies for Energy; National Research Council,2,1
https://openalex.org/A5074856819,Jacopo Vizioli,https://orcid.org/0000-0002-4310-8033,"Inserm; Protéomique, Réponse Inflammatoire et Spectrométrie de Masse; Université de Lille",3,1
https://openalex.org/A5078149994,James Segre,,,0,1
https://openalex.org/A5093249858,John Sabelo Mahlalela,,University of Genoa,1,1
https://openalex.org/A5045803642,Joon Hong Park,,Purdue University West Lafayette,1,1
https://openalex.org/A5100700307,José Fernando Jiménez Mejía,https://orcid.org/0000-0003-2109-2373,Université Savoie Mont Blanc,1,1
https://openalex.org/A5030702043,João Carlos Virgolino Soares,https://orcid.org/0000-0002-6278-378X,Italian Institute of Technology,1,1
https://openalex.org/A5053619421,Juan D. Gamba,https://orcid.org/0000-0002-0283-1305,,0,1
https://openalex.org/A5071321132,Jun Zhao,https://orcid.org/0000-0002-3004-7091,,0,1
https://openalex.org/A5013690751,Juri Iurato,,Osservatorio Astronomico di Cagliari,1,1
https://openalex.org/A5108183849,Juri Khanmeh,https://orcid.org/0009-0001-3665-5565,University of Genoa,1,1
https://openalex.org/A5105081002,Kai Hölk,,University of Hagen; Warsaw University of Technology,2,1
https://openalex.org/A5008578692,Kaisar Kushibar,https://orcid.org/0000-0001-7507-5208,,0,1
https://openalex.org/A5016963620,Kamran Ali Memon,https://orcid.org/0000-0003-1353-2586,University of Genoa,1,1
https://openalex.org/A5051025413,Karim Hammoudi,https://orcid.org/0000-0002-4804-4796,Université de Haute-Alsace,1,1
https://openalex.org/A5037765390,Karim Keshavjee,https://orcid.org/0000-0003-1317-7035,University of Toronto,1,1
https://openalex.org/A5101663812,Khalid Khan,https://orcid.org/0000-0002-6195-3134,University of Genoa,1,1
https://openalex.org/A5001746807,Kim‐Kwang Raymond Choo,https://orcid.org/0000-0001-9208-5336,,0,1
https://openalex.org/A5091808976,L Bisanti,https://orcid.org/0000-0001-8213-3154,University of Palermo,1,1
https://openalex.org/A3025782657,L Scire' Calabrisotto,,,0,1
https://openalex.org/A2600882429,L. Bisanti,https://orcid.org/0000-0001-8213-3154,University of Palermo,1,1
https://openalex.org/A5102790141,L. Della Giovanna,https://orcid.org/0000-0003-3420-0505,University of Genoa,1,1
https://openalex.org/A2138996981,L. Della Giovanna,https://orcid.org/0000-0003-3420-0505,University of Genoa,1,1
https://openalex.org/A5000122670,L. Losio,,Azienda Sanitaria Locale N. 2 Savonese; Ospedale Santa Corona,2,1
https://openalex.org/A5084000940,L. Venturelli,https://orcid.org/0000-0001-7865-8820,"Istituto Nazionale di Fisica Nucleare, Sezione di Pavia; University of Brescia",2,1
https://openalex.org/A5009082263,Lars Stemmann,https://orcid.org/0000-0001-8935-4531,Centre National de la Recherche Scientifique; Laboratoire d’Océanographie de Villefranche; Sorbonne Université,3,1
https://openalex.org/A5108141615,Laura Avanzino,,Ospedale Policlinico San Martino,1,1
https://openalex.org/A5054360878,Laura Blasi,https://orcid.org/0000-0002-9702-0272,Center for Biomolecular Nanotechnologies; Institute for Microelectronics and Microsystems; National Research Council,3,1
https://openalex.org/A5089748364,Laura Bonzano,https://orcid.org/0000-0001-8186-2566,Ospedale Policlinico San Martino; University of Genoa,2,1
https://openalex.org/A5037890187,Laura Fedele,https://orcid.org/0000-0002-8459-0700,,0,1
https://openalex.org/A5014684035,Laura Magnasco,https://orcid.org/0000-0002-6343-3271,University of Genoa,1,1
https://openalex.org/A5016086176,Laura Mori,https://orcid.org/0000-0003-2762-8327,Ospedale Policlinico San Martino; University of Genoa,2,1
https://openalex.org/A5070455704,Lea Turolla,https://orcid.org/0009-0005-7805-1582,University of Genoa,1,1
https://openalex.org/A5084000741,Leonardo Sileo,,,0,1
https://openalex.org/A5006836444,Lisa Maria Farina,https://orcid.org/0000-0002-4993-0415,,0,1
https://openalex.org/A5070746103,Liset Menéndez de la Prida,https://orcid.org/0000-0002-0160-6472,Instituto Cajal,1,1
https://openalex.org/A5091247002,Loredana Magistri,,,0,1
https://openalex.org/A5080191249,Lorenzo Amatucci,https://orcid.org/0009-0006-6764-8102,Ingegneria dei Sistemi (Italy); Italian Institute of Technology,2,1
https://openalex.org/A5014852723,Lorenzo Belussi,https://orcid.org/0000-0002-1341-0602,,0,1
https://openalex.org/A5066567705,Lorenzo Corgnati,https://orcid.org/0000-0001-5819-7713,Istituto di Scienze Marine del Consiglio Nazionale delle Ricerche; National Research Council,2,1
https://openalex.org/A5056633882,Lorenzo Gualco,https://orcid.org/0000-0001-8511-1022,Azienda Ospedaliera Nazionale SS. Antonio e Biagio e Cesare Arrigo; University of Genoa,2,1
https://openalex.org/A5066218814,Lorenzo Landolfi,https://orcid.org/0000-0002-6561-0657,Italian Institute of Technology,1,1
https://openalex.org/A5110024139,Lorenzo Lombardo,https://orcid.org/0009-0009-4251-0512,University of Genoa,1,1
https://openalex.org/A5067610543,Lorenzo Picinali,https://orcid.org/0000-0001-9297-2613,Imperial College London,1,1
https://openalex.org/A5021419385,Luana Benedetti,https://orcid.org/0000-0002-9540-9727,Ospedale Policlinico San Martino,1,1
https://openalex.org/A5020667924,Luca A. Ramenghi,https://orcid.org/0000-0003-0065-762X,,0,1
https://openalex.org/A5117540698,Luca Abatello,,,0,1
https://openalex.org/A5088983421,Luca Berdondini,https://orcid.org/0000-0001-9521-2812,Italian Institute of Technology,1,1
https://openalex.org/A5030988304,Luca Cavallaro,https://orcid.org/0000-0002-9356-7289,,0,1
https://openalex.org/A5065931812,Luca Ciccone,https://orcid.org/0000-0001-9515-5280,University of Turin,1,1
https://openalex.org/A3124785653,Luca Fachechi,https://orcid.org/0000-0001-8911-3148,,0,1
https://openalex.org/A5030787381,Luca Formaggia,https://orcid.org/0000-0003-2628-1683,Politecnico di Milano,1,1
https://openalex.org/A5050432710,Luca J. Tagliapietra,https://orcid.org/0000-0002-8682-9471,,0,1
https://openalex.org/A5030822959,Luca Liparulo,https://orcid.org/0000-0001-9901-6501,,0,1
https://openalex.org/A5047694866,Luca Padovani,https://orcid.org/0000-0001-9097-1297,Università di Camerino,1,1
https://openalex.org/A5086919822,Luca Parodi,https://orcid.org/0000-0002-9288-0273,,0,1
https://openalex.org/A5087580243,Luca Pezzato,https://orcid.org/0000-0001-5016-8790,Institute of Condensed Matter Chemistry and Technologies for Energy; National Research Council,2,1
https://openalex.org/A5083456765,Luca Romeo,https://orcid.org/0000-0003-1707-0147,,0,1
https://openalex.org/A5034150203,Lucia Ferlino,https://orcid.org/0000-0002-8021-1793,,0,1
https://openalex.org/A5091783140,Lucia Migliorelli,https://orcid.org/0000-0003-2388-1501,Italian Institute of Technology; Marche Polytechnic University,2,1
https://openalex.org/A5017877571,Lucia Pellegrino,,Ospedale Policlinico San Martino; University of Genoa,2,1
https://openalex.org/A5062419140,Lucio Castellan,https://orcid.org/0000-0002-5463-8785,Ospedale Policlinico San Martino,1,1
https://openalex.org/A5026007843,Ludovic Righetti,https://orcid.org/0000-0002-6458-9112,New York University,1,1
https://openalex.org/A5119882442,Ludovica Danovaro,,Italian Institute of Technology,1,1
https://openalex.org/A5009269122,Luigi Carbone,https://orcid.org/0000-0002-1369-6890,Center for Biomolecular Nanotechnologies; Istituto di Nanotecnologia; Italian Institute of Technology,3,1
https://openalex.org/A5021284980,Luigi Lorenzini,https://orcid.org/0000-0002-9756-881X,Amsterdam University Medical Centers; Vrije Universiteit Amsterdam,2,1
https://openalex.org/A2085603077,Luigi Patrono,https://orcid.org/0000-0002-8591-1190,,0,1
https://openalex.org/A5114357099,Luigi Portaluri,,,0,1
https://openalex.org/A5032330307,Luisa Pagnini,https://orcid.org/0000-0003-4978-3352,,0,1
https://openalex.org/A5030656573,Luisa Petti,https://orcid.org/0000-0003-0264-7185,Free University of Bozen-Bolzano,1,1
https://openalex.org/A2043561994,M Dara,,University of Palermo,1,1
https://openalex.org/A5012101370,M. Aicardi,https://orcid.org/0000-0001-6462-8815,,0,1
https://openalex.org/A5102781357,M. Aicardi,https://orcid.org/0009-0003-7930-9528,University of Genoa,1,1
https://openalex.org/A5023425661,M. Battaglieri,https://orcid.org/0000-0001-5002-8771,"Istituto Nazionale di Fisica Nucleare, Sezione di Genova",1,1
https://openalex.org/A5082650144,M. Bondì,https://orcid.org/0000-0001-8297-9184,"Istituto Nazionale di Fisica Nucleare, Sezione di Catania",1,1
https://openalex.org/A2324328467,M. Cammarata,,University of Palermo,1,1
https://openalex.org/A5014803010,M. Carmen Morán,https://orcid.org/0000-0003-2336-9540,Institut de Nanociència i Nanotecnologia de la Universitat de Barcelona; Universitat de Barcelona,2,1
https://openalex.org/A5003031737,M. Casadio,,,0,1
https://openalex.org/A2391653676,M. G. Parisi,https://orcid.org/0000-0002-1536-5438,University of Palermo,1,1
https://openalex.org/A5039690445,M. Grande,https://orcid.org/0000-0001-5497-4722,,0,1
https://openalex.org/A2423046758,M. H. Raza,,University of Genoa,1,1
https://openalex.org/A5086939906,M. Saviozzi,https://orcid.org/0000-0002-2290-4364,University of Genoa,1,1
https://openalex.org/A4308975338,M. Staropoli,,University of Palermo,1,1
https://openalex.org/A5118956784,M.C. Delatto,,University of Genoa,1,1
https://openalex.org/A5108160680,Madelaine Thorniley,,Italian Institute of Technology,1,1
https://openalex.org/A5012887107,Maedeh Najafi,https://orcid.org/0000-0001-5996-2018,Italian Institute of Technology,1,1
https://openalex.org/A5083932089,Magdalena Bachmann,https://orcid.org/0000-0001-5202-4141,,0,1
https://openalex.org/A5015872341,Mandana Sarey Khanie,https://orcid.org/0000-0001-8096-4261,,0,1
https://openalex.org/A5040879090,Manuel Barbarossa,,Italian Institute of Technology,1,1
https://openalex.org/A5106519406,Manuel Bicaj,,Ospedale Policlinico San Martino,1,1
https://openalex.org/A5056194661,Manuel G. Catalano,https://orcid.org/0000-0003-1950-6186,Italian Institute of Technology,1,1
https://openalex.org/A5103799888,Manuel Gausa Navarro,https://orcid.org/0000-0002-9007-1974,,0,1
https://openalex.org/A5028153011,Manuel Pastor,https://orcid.org/0000-0001-8080-0013,Universidad Politécnica de Madrid,1,1
https://openalex.org/A5056747631,Manuel Valiente,https://orcid.org/0000-0002-0647-7542,,0,1
https://openalex.org/A5073030051,Marc Gouttefarde,https://orcid.org/0000-0002-4369-6867,,0,1
https://openalex.org/A5046215756,Marc Picheral,https://orcid.org/0000-0001-8172-5473,Centre National de la Recherche Scientifique; Laboratoire d’Océanographie de Villefranche; Sorbonne Université,3,1
https://openalex.org/A5019645413,Marcello Ferro,https://orcid.org/0000-0002-1324-3699,Institute for Computational Linguistics “A. Zampolli”; National Research Council,2,1
https://openalex.org/A5016748139,Marcello G. Magaldi,https://orcid.org/0000-0002-0742-9673,Istituto di Scienze Marine del Consiglio Nazionale delle Ricerche; National Research Council,2,1
https://openalex.org/A5086009293,Marcello Sanguineti,https://orcid.org/0000-0003-0355-8483,National Research Council; University of Genoa,2,1
https://openalex.org/A5065163167,Marco Baglietto,https://orcid.org/0000-0001-8142-3379,University of Genoa,1,1
https://openalex.org/A5020178023,Marco Bove,https://orcid.org/0000-0001-8129-4298,Ospedale Policlinico San Martino; University of Genoa,2,1
https://openalex.org/A2550057785,Marco Cinquino,https://orcid.org/0000-0001-9684-7860,,0,1
https://openalex.org/A5064870141,Marco Cinquino,https://orcid.org/0000-0001-9684-7860,Center for Biomolecular Nanotechnologies; Italian Institute of Technology,2,1
https://openalex.org/A5081331973,Marco Crocco,https://orcid.org/0000-0001-8775-3504,Esaote (Italy),1,1
https://openalex.org/A5041344878,Marco Forleo,,Italian Institute of Technology,1,1
https://openalex.org/A5101842402,Marco Fortunato,https://orcid.org/0009-0006-7964-6438,Institute of Condensed Matter Chemistry and Technologies for Energy; National Research Council,2,1
https://openalex.org/A5026404310,Marco Gallo,https://orcid.org/0000-0001-7166-0848,University of Genoa,1,1
https://openalex.org/A2997270090,Marco Gotelli,https://orcid.org/0000-0002-9926-0237,,0,1
https://openalex.org/A5009842183,Marco Guerra,https://orcid.org/0000-0003-0033-3748,Istituto di Matematica Applicata e Tecnologie Informatiche,1,1
https://openalex.org/A5050783045,Marco Livesu,https://orcid.org/0000-0002-4688-7060,Istituto di Matematica Applicata e Tecnologie Informatiche,1,1
https://openalex.org/A5086141757,Marco Magliocco,,University of Genoa,1,1
https://openalex.org/A5065073734,Marco Mochi,https://orcid.org/0000-0002-5849-3667,,0,1
https://openalex.org/A5083239548,Marco Smerieri,https://orcid.org/0000-0002-1564-1121,Institute of Materials for Electronics and Magnetism; National Research Council,2,1
https://openalex.org/A5087875349,Marco Spreafico,https://orcid.org/0000-0002-2131-8160,"Istituto Nazionale di Fisica Nucleare, Sezione di Genova; University of Genoa",2,1
https://openalex.org/A5041286387,Margherita Bellucci,https://orcid.org/0000-0002-2016-0031,University of Genoa,1,1
https://openalex.org/A5053975747,Margherita Pettinato,https://orcid.org/0000-0002-5316-7694,University of Genoa,1,1
https://openalex.org/A5019343161,Maria Cellerino,https://orcid.org/0000-0002-4359-9872,Ospedale Policlinico San Martino,1,1
https://openalex.org/A5119408270,Maria Eugenia Cordera,,University of Genoa,1,1
https://openalex.org/A5062195312,Maria Giovanna Parisi,https://orcid.org/0000-0001-5462-0596,University of Palermo,1,1
https://openalex.org/A5021642537,Maria Pía Repetto,https://orcid.org/0000-0002-9061-6604,,0,1
https://openalex.org/A5043027330,Mariam Masmudi‐Martín,https://orcid.org/0000-0001-5005-9199,,0,1
https://openalex.org/A5012286821,Marianna Miola,https://orcid.org/0000-0001-8711-6695,,0,1
https://openalex.org/A5031026192,Mariano Dara,https://orcid.org/0000-0002-1122-6131,University of Palermo,1,1
https://openalex.org/A5035230957,Mariel G. Kozberg,https://orcid.org/0000-0002-9358-3262,Harvard University; Massachusetts General Hospital,2,1
https://openalex.org/A5095377633,Mariele Staropoli,https://orcid.org/0009-0002-4049-6744,University of Palermo,1,1
https://openalex.org/A5038524369,Marina Monti,https://orcid.org/0000-0001-5198-7798,Istituto di Matematica Applicata e Tecnologie Informatiche,1,1
https://openalex.org/A5000019489,Marina Monti,https://orcid.org/0000-0002-1627-3551,National Research Council,1,1
https://openalex.org/A5077830592,Mario Alberto Battaglia,https://orcid.org/0000-0002-8106-8239,University of Siena,1,1
https://openalex.org/A5048748690,Mario Meloni,https://orcid.org/0000-0002-6319-3458,Azienda Ospedaliero-Universitaria Cagliari,1,1
https://openalex.org/A5007197652,Maristella Berta,https://orcid.org/0000-0001-5428-9741,Istituto di Scienze Marine del Consiglio Nazionale delle Ricerche; National Research Council,2,1
https://openalex.org/A5036990194,Marshal Maskarenj,https://orcid.org/0000-0001-9546-8236,,0,1
https://openalex.org/A5078716340,Marta Carè,https://orcid.org/0000-0002-7100-1639,Ospedale Policlinico San Martino,1,1
https://openalex.org/A5083335211,Marta Cillerai,,University of Genoa,1,1
https://openalex.org/A5008219545,Marta Lenatti,https://orcid.org/0000-0003-0731-7505,"Institute of Electronics, Computer and Telecommunication Engineering",1,1
https://openalex.org/A5092842664,Martina Martusciello,,University of Genoa,1,1
https://openalex.org/A5003224178,Martina Parigi,,University of Florence,1,1
https://openalex.org/A5092834876,Martina Pulze,https://orcid.org/0009-0006-7427-4591,University of Genoa,1,1
https://openalex.org/A5070370136,Martina Putzolu,https://orcid.org/0000-0001-8972-9188,University of Genoa,1,1
https://openalex.org/A5075542960,María Losurdo,https://orcid.org/0000-0002-8008-5192,Institute of Condensed Matter Chemistry and Technologies for Energy; National Research Council,2,1
https://openalex.org/A5003153775,María Teresa Buscaglia,https://orcid.org/0000-0003-1694-2441,Institute of Condensed Matter Chemistry and Technologies for Energy; National Research Council,2,1
https://openalex.org/A5052176853,Massimiliano Burlando,https://orcid.org/0000-0002-9729-4820,University of Genoa,1,1
https://openalex.org/A2017706345,Massimo De Vittorio,https://orcid.org/0000-0003-1601-6392,,0,1
https://openalex.org/A5035404137,Massimo Del Sette,https://orcid.org/0000-0002-4551-0675,Ospedale Policlinico San Martino,1,1
https://openalex.org/A5017176089,Massimo Milelli,https://orcid.org/0000-0003-3078-702X,CIMA Research Foundation,1,1
https://openalex.org/A5038942338,Matteo Bauckneht,https://orcid.org/0000-0002-1937-9116,University of Genoa,1,1
https://openalex.org/A5089015210,Matteo Cammarata,https://orcid.org/0000-0002-5497-1246,University of Palermo,1,1
https://openalex.org/A5086608723,Matteo Cotta Ramusino,https://orcid.org/0000-0003-3090-9648,,0,1
https://openalex.org/A5011407422,Matteo Fresta,https://orcid.org/0009-0000-7265-7501,University of Genoa,1,1
https://openalex.org/A5044297669,Matteo Gatti,https://orcid.org/0000-0003-4195-7709,,0,1
https://openalex.org/A5026014425,Matteo Ghellere,https://orcid.org/0000-0001-8448-3705,,0,1
https://openalex.org/A5013902849,Matteo Pinasco,,,0,1
https://openalex.org/A5069914744,Matteo Villa,https://orcid.org/0000-0001-5083-9494,Italian Institute of Technology,1,1
https://openalex.org/A5033367596,Matteo Zoppi,https://orcid.org/0000-0003-0122-3196,University of Genoa,1,1
https://openalex.org/A5087675495,Matthieu Montès,https://orcid.org/0000-0001-5921-460X,Conservatoire National des Arts et Métiers; Institut Universitaire de France,2,1
https://openalex.org/A5076080205,Mattia Di Florio,https://orcid.org/0000-0002-5263-1133,University of Genoa,1,1
https://openalex.org/A5065989882,Mattia Parenti,https://orcid.org/0000-0002-3304-7441,,0,1
https://openalex.org/A5018998476,Mattia Poggiani,,Italian Institute of Technology,1,1
https://openalex.org/A5064415269,Maurice H. ter Beek,https://orcid.org/0000-0002-2930-6367,"Istituto di Scienza e Tecnologie dell'Informazione ""Alessandro Faedo""",1,1
https://openalex.org/A5089262137,Maurizio Ferrarin,https://orcid.org/0000-0002-7797-2399,Don Carlo Gnocchi Foundation,1,1
https://openalex.org/A5030029772,Maurizio Mongelli,https://orcid.org/0000-0001-6201-6225,"Institute of Electronics, Computer and Telecommunication Engineering",1,1
https://openalex.org/A5009516310,Mauro Conti,,,0,1
https://openalex.org/A5065555967,Mauro Costagli,https://orcid.org/0000-0001-9073-1082,Ospedale Policlinico San Martino; University of Genoa,2,1
https://openalex.org/A5060872900,Mauro Riccò,https://orcid.org/0000-0002-6879-2687,Italian Institute of Technology,1,1
https://openalex.org/A5001623378,Mauro Scattolini,,,0,1
https://openalex.org/A5031899747,Max Kilger,https://orcid.org/0000-0001-7502-8313,,0,1
https://openalex.org/A5118336974,Maximilan Fehrentz,,Brigham and Women's Hospital; Harvard University; Technical University of Munich,3,1
https://openalex.org/A5119514809,Michael Adlerstein,,Italian Institute of Technology,1,1
https://openalex.org/A5077893412,Michela Bogliolo,https://orcid.org/0000-0002-0765-8820,University of Genoa,1,1
https://openalex.org/A2045244234,Michela Chiappalone,https://orcid.org/0000-0003-1427-5147,,0,1
https://openalex.org/A5017434251,Michela Chiappalone,https://orcid.org/0000-0003-1427-5147,University of Genoa,1,1
https://openalex.org/A5043401308,Michela Ponzio,https://orcid.org/0000-0001-5245-0474,Associazione Italiana Sclerosi Multipla,1,1
https://openalex.org/A5057167962,Michelangelo Scorpio,https://orcid.org/0000-0002-3217-5695,,0,1
https://openalex.org/A5069653622,Michele Conti,https://orcid.org/0000-0003-1275-0653,University of Pavia,1,1
https://openalex.org/A5070148842,Michele Focchi,https://orcid.org/0000-0002-4888-5595,Italian Institute of Technology,1,1
https://openalex.org/A5101881924,Miguel Fernandes,https://orcid.org/0000-0001-5892-2006,,0,1
